tweet_id,date,text,favorite_count,retweet_count,at_mentions,at_mentions_id,hashtags,user_id,user_name,user_profile,in_reply_to_tweet_id,country,place,lang,coordinates,latitude,longitude,tidy_text,tone
1.24e+18,3/14/2020 18:53,@RepSwalwell @HouseDemocrats @realDonaldTrump I'll bet you are sad that the President's coronavirus test came back… https://t.co/6foXiMiveb,0,0,"['Rep. Eric Swalwell', 'House Democrats', 'Donald J. Trump']","[942156122, 43963249, 25073877]",[],73199745.0,Ken Koenen,"Tax and Real Estate Attorney, Author, Speaker and Trainer",1.24e+18,United States,Arizona,en,"[-114.818269, 31.3322463]",-114.818269,31.3322463,i ll bet you are sad that the president s coronavirus test came back,negative
1.24e+18,3/14/2020 18:52,@ResisterDude @realDonaldTrump Here are screengrabs from two days that @realDonaldTrump decided to “comfort” the ma… https://t.co/Vj6755PmgB,0,0,"['Pissed Off 😡 Until Further Notice 🆘', 'Donald J. Trump', 'Donald J. Trump']","[1170304086497005568, 25073877, 25073877]",[],30751859.0,Roy Littwin,Normally I'm against big things. The world is going to be saved by millions of small things. Too many things can go wrong when they get big.#MARINESagainstTrump,1.24e+18,United States,California,en,"[-124.482003, 32.528832]",-124.482003,32.528832,here are screengrabs from two days that decided to comfort the ma,neutral
1.24e+18,3/14/2020 18:50,"@realDonaldTrump Look Trump had to call his cronies
Corporations are running our Goverment

I'm sure that they are… https://t.co/cXdGJiWDcL",0,0,['Donald J. Trump'],[25073877],[],1.19e+18,John Smith,"What? You seek something? You wish to multiply yourself tenfold, a hundredfold?
You seek followers? Seek zeros! Fill the gaps in your knowledge.",1.24e+18,United States,CENTER FOR DISEASE CONTROL,en,"[-73.870967, 40.702989]",-73.870967,40.702989,look trump had to call his cronies corporations are running our goverment i m sure that they are,positive
1.24e+18,3/14/2020 18:48,BUY $corn @TeucriumETFs while you can. Stock up on cans of corn now 🌽 prices will soar to never before seen prices!… https://t.co/KsuwVGAGo1,0,1,['Teucrium ETFs'],[1176164787476209665],[],7.02e+17,CitronLeft,,,United States,Philadelphia,en,"[-75.280284, 39.871811]",-75.280284,39.871811,buy corn while you can stock up on cans of corn now prices will soar to never before seen prices,neutral
1.24e+18,3/14/2020 18:46,"Phew! Just kidding...😉
@WhiteHouse says @realDonaldTrump tests negative for the #coronavirus
https://t.co/V3FAQVEmgI",0,0,"['The White House', 'Donald J. Trump']","[822215673812119553, 25073877]",['coronavirus'],34493217.0,Lynn Cathryn Walters,"I'm a Mother on a Path to Change Our World for the Better🌤 Follow! #ACTIVIST #Designer #SocialMediaMaven
#Sales #Marketing
@MashaArcher #Jewelry 
http://Masha.",,United States,Sarasota,en,"[-82.588866, 27.293114]",-82.588866,27.293114,phew just kidding says tests negative for the coronavirus,negative
1.24e+18,3/14/2020 18:39,"@realDonaldTrump @NicolleDWallace @DonaldJTrumpJr 
@SRuhle @AriMelber 

I Will Believe 
WITH 1000% CERTAINTY 
That… https://t.co/yA3nPkqLaJ",0,0,"['Donald J. Trump', 'Nicolle Wallace', 'Donald Trump Jr.', 'Stephanie Ruhle', 'Ari Melber']","[25073877, 860555190, 39344374, 382685028, 15441965]",[],2476460109.0,Michael Kost,,,United States,New Hampshire,en,"[-72.557247, 42.6969837]",-72.557247,42.6969837,i will believe with certainty that,neutral
1.24e+18,3/14/2020 18:39,"@realDonaldTrump Dude, I'm so tired of ur nonsense, the day before it was a even bigger drop, and just two weeks ag… https://t.co/dgGcwGf24e",0,0,['Donald J. Trump'],[25073877],[],28815092.0,anthony,poker player,1.24e+18,United States,Bartlett,en,"[-88.263058, 41.935691]",-88.263058,41.935691,dude i m so tired of ur nonsense the day before it was a even bigger drop and just two weeks ag,negative
1.24e+18,3/14/2020 18:35,@realDonaldTrump won’t get testing for #coronavirus because he doesn’t want the national numbers to rise of infecte… https://t.co/XjfcY6PxYo,0,0,['Donald J. Trump'],[25073877],['coronavirus'],9.9e+17,ash duffey,I’m Yung Breck musician and Ash Duffey. ceo of Nubridge cannabis infused drug rehab !! link below!,,United States,Orlando,en,"[-81.507905, 28.3882177]",-81.507905,28.3882177,won t get testing for coronavirus because he doesn t want the national numbers to rise of infecte,neutral
1.24e+18,3/14/2020 18:30,@Robbin_Young @Dark_Red_Hair @realDonaldTrump He was indirectly exposed - here’s the link - https://t.co/WSES6APE2J… https://t.co/EbEpcyFwXy,0,0,"['Robbin Young', 'Dark_Red_Hair', 'Donald J. Trump']","[22891214, 564947756, 25073877]",[],51273633.0,Ronnie G,Dad,1.24e+18,United States,West Springfield,en,"[-77.266126, 38.755163]",-77.266126,38.755163,young red hair he was indirectly exposed here s the link,positive
1.24e+18,3/14/2020 18:24,#GOP #DNC #NoTimeForPolitics #UnitedWeStandDividedWeFall give @realDonaldTrump a break people and #GodBless… https://t.co/19CRyesD7f,0,0,['Donald J. Trump'],[25073877],"['GOP', 'DNC', 'NoTimeForPolitics', 'UnitedWeStandDividedWeFall', 'GodBless']",1651313298.0,Scott D Fricano M.Ed,"Southern Liberal Democrat. Advocates Equal/Civil/Parental Rights.Adj. Professor of Social/Political Sci,CitadelAlumni, UM, Ret:SC Ky US Gov, retweet 🚫=endorse",,United States,Kentucky,en,"[-89.57151, 36.497129]",-89.57151,36.497129,gop dnc notimeforpolitics unitedwestanddividedwefall give a break people and godbless,neutral
1.24e+18,3/14/2020 18:24,@RepDougCollins @realDonaldTrump Except that three weeks ago Donald Trump was calling  the coronavirus another Demo… https://t.co/Tp6SPzEzVV,0,0,"['Rep. Doug Collins', 'Donald J. Trump']","[1060487274, 25073877]",[],21945938.0,Elizabeth Saben,"Self-employed R.E. broker, tax preparer, womens singing enthusiast, Bridge Life Master, love my family, animals, most liberals, and the N. E. Patriots!",1.24e+18,United States,Taunton,en,"[-71.1844418, 41.836409]",-71.1844418,41.836409,except that three weeks ago donald trump was calling the coronavirus another demo,neutral
1.24e+18,3/14/2020 18:08,A note from my son Rishi thanking @realDonaldTrump for his efforts to contain Coronavirus spread 👍 https://t.co/3qTBrtBm78,1,0,['Donald J. Trump'],[25073877],[],1319540689.0,Ravikanth Jami,,,United States,Shrewsbury,en,"[-71.768222, 42.241233]",-71.768222,42.241233,a note from my son rishi thanking for his efforts to contain coronavirus spread,neutral
1.24e+18,3/14/2020 18:03,"“The @realDonaldTrump administration’s zigzagging, defensive, inconsistent messages about the novel coronavirus con… https://t.co/TFGVIAfa8t",8,4,['Donald J. Trump'],[25073877],[],2532762047.0,Ana Wolanin,Mother. Registered Nurse. Costa Rican. “Some Have Raped Justice Then Gaped At Justice Laid Bare Like Loss Innocence In Porn” Canady,,United States,Massachusetts,en,"[-73.508143, 41.187054]",-73.508143,41.187054,the administration s zigzagging defensive inconsistent messages about the novel coronavirus con,neutral
1.24e+18,3/14/2020 18:01,@WhiteHouse @realDonaldTrump So act like a leader and accept responsibility already. The buck stops with you… https://t.co/PhDjNgG1vD,0,0,"['The White House', 'Donald J. Trump']","[822215673812119553, 25073877]",[],18144320.0,John Gallagher,graph ruled; fountain pen flowing; paper.,1.24e+18,United States,Manhattan,en,"[-74.026675, 40.683935]",-74.026675,40.683935,so act like a leader and accept responsibility already the buck stops with you,neutral
1.24e+18,3/14/2020 17:54,"Glad to hear it, sir!
May God Bless and keep you strong and healthy, so you can continue to lead our nation forward… https://t.co/BQcsJZ7UPQ",2,0,[],[],[],7.55e+17,DeplorableDeb,"God, Family, Country! Southern Gal w. BRAVEHEART Spirit. Live Free or Die.
#MAGA #DrainTheSwamp #LockEmUp
#BuildTheWall #Benghazi4
#ROLLTIDE",,United States,Mobile,en,"[-88.301598, 30.523874]",-88.301598,30.523874,glad to hear it sir may god bless and keep you strong and healthy so you can continue to lead our nation forward,positive
1.24e+18,3/14/2020 17:54,@GOPChairwoman @realDonaldTrump You can’t defeat this virus! You need the medical community to work together to try… https://t.co/VPtGmDu5Qp,0,0,"['Ronna McDaniel', 'Donald J. Trump']","[2353605901, 25073877]",[],1595147214.0,Emily Iannielli,"Dad to autistic son with kind heart, transgender woman, former CPA, spoken word artist, bipolar, Democrat #VoteBlueForever #VoteBlueToSaveAmerica",1.24e+18,United States,Hicksville,en,"[-73.560512, 40.743142]",-73.560512,40.743142,you can t defeat this virus you need the medical community to work together to try,neutral
1.24e+18,3/14/2020 17:53,"@realDonaldTrump During an interview on Fox News, you went against medical guidelines &amp; said people sick w/coronavi… https://t.co/A7of7Vm96G",1,1,['Donald J. Trump'],[25073877],[],22652322.0,randee 🇺🇸 #resist #VoteBlueToSaveAmerica 🇺🇸,"I'm not available, married 31yrs to my bff💕great son❤ crazy Bichon🐾 NO LISTS PLEASE #NotMyPresident🇱🇷 #resister",1.24e+18,United States,Monroe,en,"[-74.221454, 41.288729]",-74.221454,41.288729,during an interview on fox news you went against medical guidelines said people sick w coronavi,negative
1.24e+18,3/14/2020 17:50,#coronavirus is how @realDonaldTrump is going to make Mexico pay for the wall... *Yep. They want to keep us out...*,0,0,['Donald J. Trump'],[25073877],['coronavirus'],534877240.0,Edward H Ladson,Wherever I go New York's with me. I think outside the box. Know the market. Know NY Sports. Boxing addict out the womb. No cure for that one.,,United States,Conway,en,"[-79.145985, 33.785402]",-79.145985,33.785402,coronavirus is how is going to make mexico pay for the wall yep they want to keep us out,neutral
1.24e+18,3/14/2020 17:48,NEWS24 ALERT- @realDonaldTrump has tested negative for the #coronavirus .,0,0,['Donald J. Trump'],[25073877],['coronavirus'],8.42e+17,Williamsnews24,"I'm the host of NEWS 24 and storm chaser in the Hampton roads area. I also do a daily newscast and cover breaking weather events here in VA Beach, VA. #VBSTRONG",,United States,Virginia Beach,en,"[-76.22808, 36.672684]",-76.22808,36.672684,news alert has tested negative for the coronavirus,negative
1.24e+18,3/14/2020 17:44,Does anyone really believe that @realDonaldTrump would admit it if he ever got the Coronavirus? They would claim it… https://t.co/jcwRW5CSvw,0,0,['Donald J. Trump'],[25073877],[],430028245.0,David Todd McCarty,"Writer, Director, Photographer + Journalist. Random thoughts on local politics, world affairs + garden gnomes. Reporter for @capemaystandard.",,United States,New Jersey,en,"[-75.563587, 38.788657]",-75.563587,38.788657,does anyone really believe that would admit it if he ever got the coronavirus they would claim it,negative
1.24e+18,3/14/2020 17:41,#NAME?,0,0,"['Ronna McDaniel', 'Donald J. Trump']","[2353605901, 25073877]",[],70495280.0,Andy Ward,,1.24e+18,United States,Georgia,en,"[-85.605166, 30.355644]",-85.605166,30.355644,the coronavirus is a hoax,neutral
1.24e+18,3/14/2020 17:40,@realDonaldTrump The stock market crash so fast and so quickly because of this coronavirus and the  way that you ha… https://t.co/zTi068ga8p,0,0,['Donald J. Trump'],[25073877],[],516733361.0,Monica R. Griffin-Scruggs #Resist🌊🌊💙🌊🌊#Taurus,"high-spirited, out spoken, Honest and Peaceful, But will Let you Have it. F. O. E. loves Animals. I Dislike Trump. love Da Dallas Cowboys 💙💙💙💙💙💙🌊🌊🌊🌊🌊",1.24e+18,United States,Pinehurst,en,"[-93.78647, 30.093613]",-93.78647,30.093613,the stock market crash so fast and so quickly because of this coronavirus and the way that you ha,positive
1.24e+18,3/14/2020 17:39,#NAME?,0,0,"['Candace Owens', 'Donald J. Trump']","[878247600096509952, 25073877]",[],70495280.0,Andy Ward,,1.24e+18,United States,Georgia,en,"[-85.605166, 30.355644]",-85.605166,30.355644,the coronavirus is a hoax,neutral
1.24e+18,3/14/2020 17:39,#NAME?,0,0,"['Kayleigh McEnany', 'Donald J. Trump']","[259001548, 25073877]",[],70495280.0,Andy Ward,,1.24e+18,United States,Georgia,en,"[-85.605166, 30.355644]",-85.605166,30.355644,the coronavirus is a hoax,neutral
1.24e+18,3/14/2020 17:30,"@dcexaminer @RepMaxineWaters @realDonaldTrump There's a 5 yr old kid next door to me,if I want an intelligent answe… https://t.co/Xgl2M1Ed5E",4,2,"['Washington Examiner', 'Maxine Waters', 'Donald J. Trump']","[18956073, 36686040, 25073877]",[],2316182665.0,Jerry lamb,"Michigan Conservative Trump supporter,     Support our Troops an Police",1.24e+18,United States,Clinton,en,"[-82.9732981, 42.539309]",-82.9732981,42.539309,there s a yr old kid next door to me if i want an intelligent answe,positive
1.24e+18,3/14/2020 17:25,@GregRubini @realDonaldTrump @ChanelRion Follow the White Rabbit to who caused the #coronavirus #Plandemic https://t.co/c1HgvRlQwY,13,15,"['Greg Rubini', 'Donald J. Trump', 'Chanel Rion OAN']","[2301527762, 25073877, 2438831503]","['coronavirus', 'Plandemic']",528479172.0,SHING KA,"Artist•Healer•Truther•😎👍
wWg1wgA

Come with me
And you'll be
In a world of
Pure imagination
Take a look
And you'll see
Into your imagination🎵iQ
+🐇🔩⏳",1.24e+18,United States,Manhattan,en,"[-74.026675, 40.683935]",-74.026675,40.683935,follow the white rabbit to who caused the coronavirus plandemic,neutral
1.24e+18,3/14/2020 17:24,@POTUS @realDonaldTrump. You and your WH Doc Sean Conely are lying about your coronavirus test. Takes more then 2 d… https://t.co/jQfphnThEs,0,0,"['President Trump', 'Donald J. Trump']","[822215679726100480, 25073877]",[],1123401283.0,Craig Goedecke,"Craig Goedecke , T1D diabetic and #PATSFAN, gardener, artist,Trump hater, Husband to Lisa and Father of one son.Matt, #GHFan, #CFfan #MSNBCfan",,United States,Weymouth,en,"[-70.981, 42.135383]",-70.981,42.135383,you and your wh doc sean conely are lying about your coronavirus test takes more then d,positive
1.24e+18,3/14/2020 17:20,"I don't believe @realDonaldTrump or his doctor about testing negative for #coronavirus. But then again, I don't bel… https://t.co/ijqB4pVZIc",66,6,['Donald J. Trump'],[25073877],['coronavirus'],32531887.0,Daddy Files,Dad of 3. Writer of all things parenting & politics. My book Raising Boys to Be Good Men is available for preorder: https://t.co/Oi9wmTxCBN,,United States,Delaware,en,"[-75.7887564, 38.4510398]",-75.7887564,38.4510398,i don t believe or his doctor about testing negative for coronavirus but then again i don t bel,negative
1.24e+18,3/14/2020 17:11,"White House Says @realDonaldTrump Tests Negative For Coronavirus. Yeah &amp; we have always been at war with EastAsia.
https://t.co/yeg24Jr9VT",0,0,['Donald J. Trump'],[25073877],[],90541331.0,Roger R. Schill,"LB Wilson, CSULB, #girldad 
Think Blue!",,United States,Long Beach,en,"[-118.250227, 33.732905]",-118.250227,33.732905,white house says tests negative for coronavirus yeah we have always been at war with eastasia,negative
1.24e+18,3/14/2020 17:10,"DJT, was tested negative for the #coronavirus What about the millions of Americans who need testing? 

The cost of… https://t.co/0DGdiZU2aV",30,7,[],[],['coronavirus'],1.15e+18,Habiba Choudhury,Wellesley ‘21 📚 Bangladeshi Muslim American 🌹 Activism • Justice • Organize 💯 Change begins from the bottom up #M4A #GND #Bernie2020 🌍,,United States,Queens,en,"[-73.962582, 40.541722]",-73.962582,40.541722,djt was tested negative for the coronavirus what about the millions of americans who need testing the cost of,negative
1.24e+18,3/14/2020 17:10,@TheDemCoalition The #MoronInChief can still contract #coronavirus! Think about that @realDonaldTrump!,0,0,"['Democratic Coalition', 'Donald J. Trump']","[713839291210792960, 25073877]","['MoronInChief', 'coronavirus']",21724107.0,DM Brown. Need a new President! 👍❤,Donate to https://t.co/1ChXiCytOe ! I like opinions & I give mine! God bless you! We are all God's children.,1.24e+18,United States,Norton Shores,en,"[-86.320001, 43.117747]",-86.320001,43.117747,the moroninchief can still contract coronavirus think about that,neutral
1.24e+18,3/14/2020 17:09,@POTUS. @realDonaldTrump. @POTUS @realDonaldTrump. You faked your coronavirus test..Plus your supposed to quarintee… https://t.co/DPghU37Tmd,0,0,"['President Trump', 'Donald J. Trump', 'President Trump', 'Donald J. Trump']","[822215679726100480, 25073877, 822215679726100480, 25073877]",[],1123401283.0,Craig Goedecke,"Craig Goedecke , T1D diabetic and #PATSFAN, gardener, artist,Trump hater, Husband to Lisa and Father of one son.Matt, #GHFan, #CFfan #MSNBCfan",,United States,Weymouth,en,"[-70.981, 42.135383]",-70.981,42.135383,you faked your coronavirus test plus your supposed to quarintee,neutral
1.24e+18,3/14/2020 17:08,Americans are the healthiest people on Earth when we choose to be. Glad you don't have the #coronavirus @realDonaldTrump #Eatmorevegetables,0,0,['Donald J. Trump'],[25073877],"['coronavirus', 'Eatmorevegetables']",178772843.0,Adam Bennett,imagining.. #Wakanda,,United States,Florida,en,"[-87.634643, 24.396308]",-87.634643,24.396308,americans are the healthiest people on earth when we choose to be glad you don t have the coronavirus eatmorevegetables,positive
1.24e+18,3/14/2020 17:08,"@realDonaldTrump Yeah, congratulations to everyone for being compassionate, sensible human beings..... except for t… https://t.co/rDzp37ddVJ",0,0,['Donald J. Trump'],[25073877],[],514667367.0,Ginger Michele,she/her Attitude is infectious #resist,1.24e+18,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.668404,33.704538,yeah congratulations to everyone for being compassionate sensible human beings except for t,neutral
1.24e+18,3/14/2020 17:07,@DiMusa4U @shawneeinsd @glendonbuck @OstvardBlue @MaureenHolt @imchrisvale @mdwaldrep @noboomerss @6bottoms… https://t.co/lE0aEgqZtz,1,0,"['DiMusa', 'shawnee', 'Buck', 'Ostvard', 'Maureen Holt 🐝🍞🍷 #TeamPete', 'Chris', 'Matt Waldrep', 'k', 'LisaB']","[822061023075049479, 265718472, 575782077, 798336683708186624, 21519438, 1641071821, 2432280558, 2982233813, 113376358]",[],26958643.0,Heather Jamieson #VoteBlueNoMatterWho 🌊,,1.24e+18,United States,Inver Grove Heights,en,"[-93.106464, 44.775656]",-93.106464,44.775656,,neutral
1.24e+18,3/14/2020 17:05,@realDonaldTrump could make HUGE waves &amp; gain serious political favor by announcing all the “pork” that was inserte… https://t.co/SuIY4ChW9C,0,0,['Donald J. Trump'],[25073877],[],19043807.0,Michael Dupuy,"Masters enthusiast. Arizona Wildcat. Don’t like government or taxes much. Dad, Husband, Son. Be the ball.",,United States,Phoenix,en,"[-112.3239143, 33.29026]",-112.3239143,33.29026,could make huge waves gain serious political favor by announcing all the pork that was inserte,positive
1.24e+18,3/14/2020 16:59,@realDonaldTrump has faced so much like up against Hillary FAILD Russia collusion FAILED   Impeachment FAILED now t… https://t.co/UWIT1FbZ24,3,0,['Donald J. Trump'],[25073877],[],1.06e+18,Street Politics With Talessia,This is my platform I run it how I want to run it 😒  “MY VIEWS ARE MY OWN” #Politics #Christian #NavyMom #Conservative  #MakeItMakeSense  #ISaidWhatISaid,,United States,Cleveland,en,"[-81.877771, 41.392684]",-81.877771,41.392684,has faced so much like up against hillary faild russia collusion failed impeachment failed now t,negative
1.24e+18,3/14/2020 16:59,"@realDonaldTrump CoronaVirus test came back NEGATIVE, sinking another “witch hunt” by the crooked corporate media c… https://t.co/fUP4kyJ4MG",1,0,['Donald J. Trump'],[25073877],[],2444603796.0,J. Styborski,#BaseballAdvisor(100+Pros/200+D1&D2) #PoliSciGrad🎓Grandfather pitched #Yankees 27-32 #JFK #Dem #Capitalist & #RT by #POTUS45,,United States,Brown University,en,"[-71.40467405319214, 41.82614766491195]",-71.40467405319214,41.82614766491195,coronavirus test came back negative sinking another witch hunt by the crooked corporate media c,negative
1.24e+18,3/14/2020 16:56,@AmicaAli @Jamestoupin No! The @realDonaldTrump lies  #coronavirus continues &amp; Trump’s screening test has not been… https://t.co/nFrdTJemHy,3,0,"['Amica Ali 💙', 'James Toupin', 'Donald J. Trump']","[317538553, 380664031, 25073877]",['coronavirus'],238962219.0,Juliana L'Heureux,"RN Coauthor of ""Maine Nursing: Interviews and History on Caring and Competence"", blogger at https://t.co/N7BKJAxDIW; free lance writer, newspaper reporter",1.24e+18,United States,Maine,en,"[-71.084335, 42.917127]",-71.084335,42.917127,no the lies coronavirus continues trump s screening test has not been,neutral
1.24e+18,3/14/2020 16:56,“I don’t take responsibility at all” said no great leader ever @realDonaldTrump #coronavirus You could learn someth… https://t.co/STyOfVG57s,1,0,['Donald J. Trump'],[25073877],['coronavirus'],18144320.0,John Gallagher,graph ruled; fountain pen flowing; paper.,,United States,Manhattan,en,"[-74.026675, 40.683935]",-74.026675,40.683935,i don t take responsibility at all said no great leader ever coronavirus you could learn someth,negative
1.24e+18,3/14/2020 16:52,"Less than 10 minutes after news breaks that @realDonaldTrump does NOT have Coronavirus, we already have 230 people… https://t.co/RlmzZNZkkl",0,0,['Donald J. Trump'],[25073877],[],28324031.0,"Gethin Coolbaugh | Sports, Politics, Life","https://t.co/PJnVa5XChz - Sports, Politics, Life | Sports Correspondent, AP Radio | Freelance, @AP_Sports | Christian. American. Dialogue, not debate. #GConSPL",,United States,Massachusetts,en,"[-73.508143, 41.187054]",-73.508143,41.187054,less than minutes after news breaks that does not have coronavirus we already have people,negative
1.24e+18,3/14/2020 16:51,The conspiracy theorists are about to have a field day with @realDonaldTrump #coronavirus test results. https://t.co/o98IReKmRk,0,0,['Donald J. Trump'],[25073877],['coronavirus'],488096682.0,Wall Street SaaS Bro,"Move Size, Sell SaaS. #CANSLIM. All things SaaS & IoT. Updating Salesforce BRB. #BangThePUTSideOfTheMarket",,United States,Manhattan,en,"[-74.026675, 40.683935]",-74.026675,40.683935,the conspiracy theorists are about to have a field day with coronavirus test results,neutral
1.24e+18,3/14/2020 16:50,"@realDonaldTrump
@SenateDems 
@HouseDemocrats
@SpeakerPelosi @SenSchumer
This is what Trump does every weekend if i… https://t.co/OdBFotTSDY",0,0,"['Donald J. Trump', 'Senate Democrats', 'House Democrats', 'Nancy Pelosi', 'Chuck Schumer']","[25073877, 73238146, 43963249, 15764644, 17494010]",[],3650247017.0,cathy Ann Smith,"Wife, mother with 2 children, boys 
Married 
Im a Mimi to 2 beautiful grandsons. I'm a Democrat.",,United States,Georgia,en,"[-85.605166, 30.355644]",-85.605166,30.355644,this is what trump does every weekend if i,neutral
1.24e+18,3/14/2020 16:50,White House releases statement that @realDonaldTrump has tested negative for Coronavirus.,1,1,['Donald J. Trump'],[25073877],[],15138137.0,WUKY,"University of Kentucky Public Radio, where NPR Rocks @ 91.3. Lexington news, NPR, indie rock, and more. Like us on Facebook: https://t.co/6bGnBgfYHh.",,United States,Kentucky,en,"[-89.57151, 36.497129]",-89.57151,36.497129,white house releases statement that has tested negative for coronavirus,negative
1.24e+18,3/14/2020 16:48,@realDonaldTrump so your fake doctor says you are not infected with the Coronavirus I DON’T BELIEVE IT OR ANYTHING… https://t.co/53cEepTRgi,1,0,['Donald J. Trump'],[25073877],[],9.37e+17,Celtic Witch,"Animal lover (have rescued dogs, cats & birds) environmentalist, artist. Love my country, despise tRump & what he stands for.",,United States,Texas,en,"[-106.645646, 25.837092]",-106.645646,25.837092,so your fake doctor says you are not infected with the coronavirus i don t believe it or anything,negative
1.24e+18,3/14/2020 16:46,"Thank You, dear Jesus, that our precious President @realDonaldTrump is negative of the #coronavirus I ❤️you, Mr President!!",0,0,['Donald J. Trump'],[25073877],['coronavirus'],472581846.0,Shauna Ballard Gliddon,"Sweet nurse, widowed, who loves Star Trek, Dr Who, Psych, Farscape, Star Wars (sci-fi), Firefly, BSG, fine arts, & Jesus",,United States,Munford,en,"[-89.879261, 35.397468]",-89.879261,35.397468,thank you dear jesus that our precious president is negative of the coronavirus i you mr president,positive
1.24e+18,3/14/2020 16:45,@realDonaldTrump @RealJamesWoods @realPolitiDiva President Trump’s #Coronavirus test has come back negative. #SuckItDems!,0,0,"['Donald J. Trump', 'James Woods', 'realPolitiDiva']","[25073877, 78523300, 101856262]","['Coronavirus', 'SuckItDems']",47665150.0,Randy Aven,"A Texas boy lost in SoCal, missing the Lone Star State. 25 years headhunting. GOP since 1984. Pro Trump. ProLife, ProEducation, And a good Latter Day Saint boy.",,United States,San Diego,en,"[-117.282538, 32.53962]",-117.282538,32.53962,president trump s coronavirus test has come back negative suckitdems,negative
1.24e+18,3/14/2020 16:45,@realDonaldTrump tests negative for the Coronavirus https://t.co/mcjQxFBBns,0,0,['Donald J. Trump'],[25073877],[],331952450.0,Rob Parks Jr.,NBA/NFL Columnist for https://t.co/mXHLWe5TpI and https://t.co/8001bspxpS. Healthcare I.T. professional,,United States,Reston,en,"[-77.393246, 38.90861]",-77.393246,38.90861,tests negative for the coronavirus,negative
1.24e+18,3/14/2020 16:44,Pres. Donald Trump tested negative for the coronavirus... But reports say that he's been exposed to it.… https://t.co/IunTgv3Unw,0,0,[],[],[],1.17e+18,Travon Williams ♥️🥂,"I'm married to my job... (Which is school. @detroitk12).
Also to @netflix & @hulu.
I'm loving and enjoying Michigan! 💛🥂 Almost 13 years old...12 1/2 #March17",,United States,Detroit,en,"[-83.288056, 42.255085]",-83.288056,42.255085,pres donald trump tested negative for the coronavirus but reports say that he s been exposed to it,negative
1.24e+18,3/14/2020 16:43,@Yamiche They got scared when I to to @realDonaldTrump about...If both @POTUS  &amp; @VP got sick from #COVIDー19.… https://t.co/WJh3LU2SGx,0,0,"['Yamiche Alcindor', 'Donald J. Trump', 'President Trump', 'Vice President Mike Pence']","[89887215, 25073877, 822215679726100480, 818910970567344128]",['COVIDー19'],21724107.0,DM Brown. Need a new President! 👍❤,Donate to https://t.co/1ChXiCytOe ! I like opinions & I give mine! God bless you! We are all God's children.,1.24e+18,United States,Norton Shores,en,"[-86.320001, 43.117747]",-86.320001,43.117747,they got scared when i to to about if both got sick from covid,negative
1.24e+18,3/14/2020 16:43,"NEW: @realDonaldTrump  #coronavirus test comes back negative per WH physician 

#NexstarDC https://t.co/SnY5bkqcBO",1,3,['Donald J. Trump'],[25073877],"['coronavirus', 'NexstarDC']",8.27e+17,Raquel Martin,"Washington DC Correspondent Nexstar Media Group, broadcasting to 190+ local TV stations nationwide. Tips? email: ramartin@nexstar.tv",,United States,Virginia,en,"[-83.67529, 36.540739]",-83.67529,36.540739,new coronavirus test comes back negative per wh physician nexstardc,negative
1.24e+18,3/14/2020 16:42,He finally got tested for #coronavirus #COVID19 - @realDonaldTrump is negative.         https://t.co/1sU5HqFZ2m,6,1,['Donald J. Trump'],[25073877],"['coronavirus', 'COVID19']",71023584.0,PaulWBNG,"TV News Anchor, Dad to #Asiatherescuedog, ANIMAL ADVOCATE, Survivor, 12 Steps, AVGEEK, Problem Solver. Opinions are my own.",,United States,Port Dickinson,en,"[-75.91356, 42.1180328]",-75.91356,42.1180328,he finally got tested for coronavirus covid is negative,negative
1.24e+18,3/14/2020 16:42,@mgangotena1 @realDonaldTrump @RyanAFournier @VP @GovMikeHuckabee The Coronavirus spores are found to be smaller th… https://t.co/4NxtM4v21L,0,0,"['Sonia M Gangotena', 'Donald J. Trump', 'Ryan Fournier', 'Vice President Mike Pence', 'Gov. Mike Huckabee']","[2408349266, 25073877, 166751745, 818910970567344128, 15416505]",[],30724310.0,❤️Bonnie from Houston❤️,"Hot in Texas - snowflakes don't survive! Lover of God, political activist, uncommon sense, foodie, writer, & most importantly, Mom to 3 and Nana to 9!",1.24e+18,United States,Houston,en,"[-95.823268, 29.522325]",-95.823268,29.522325,the coronavirus spores are found to be smaller th,neutral
1.24e+18,3/14/2020 16:40,"JUST IN: @realDonaldTrump tests negative for coronavirus. 
https://t.co/ssnYe4hAam https://t.co/XxfiUpdsGW",0,0,['Donald J. Trump'],[25073877],[],45486887.0,Tavares Jones,News Anchor / Journalist| 📺 Up early? ⏰ Join us weekdays! 5a.m.-8a.m. on @KNWAFox24|Tweets /RT are my views ≠ endorsements. Philippians 4:13,,United States,Arkansas,en,"[-94.61771, 33.004106]",-94.61771,33.004106,just in tests negative for coronavirus,negative
1.24e+18,3/14/2020 16:38,@realDonaldTrump you are such a liar that I don’t believe you actually had the coronavirus test. And if you did tha… https://t.co/Wzfd4XtULk,0,0,['Donald J. Trump'],[25073877],[],380767025.0,Baloo Bear,Semi retired and moderate liberal with love for life model RR is my hobby. my granddaughters are the love and joy of my life. #VoteBlueNoMatterWho. RESISTANCE,,United States,Rocklin,en,"[-121.312069, 38.769833]",-121.312069,38.769833,you are such a liar that i don t believe you actually had the coronavirus test and if you did tha,neutral
