tweet_id,date,text,favorite_count,retweet_count,at_mentions,at_mentions_id,hashtags,user_id,user_name,user_profile,in_reply_to_tweet_id,country,place,lang,coordinates,latitude,longitude,tidy_text,heat,tone
1236785221447620000.00,3/8/20 15:45,@RepDougCollins @cdc @realDonaldTrump Consider this my vote of NO CONFIDENCE as the numbers of coronavirus cases an… https://t.co/ahG1DkNLBd,1,0,"['Rep. Doug Collins', 'David', 'Donald J. Trump']","[1060487274, 1532281, 25073877]",[],260629260,Work Monkey,"Work monkey and friendly introvert showing up for life day by day, just looking for the way! #thinking #reading #writing #coffee",1.24E+18,United States,Four Corners,en,"[-122.990493, 44.9098742]",-122.99,44.91,repdougcollins cdc realdonaldtrump consider this my vote of no confidence as the numbers of coronavirus cases an   ,1,neutral
1236771193442580000.00,3/8/20 14:50,While @realDonaldTrump lies about tests being available and the @cdc fails to ramp up resources @BillGates is prepa… https://t.co/t2gCduGOa0,0,0,"['Donald J. Trump', 'David', 'Bill Gates']","[25073877, 1532281, 50393960]",[],1.10265E+18,FastFoto Sports Photography,"Podcast: Visit Portland - Sports Action Photo's in real time. Providing timely, quality content for Athletic SID's and Media Outlets.",,United States,Oregon,en,"[-124.703541, 41.991795]",-124.70,41.99,while realdonaldtrump lies about tests being available and the cdc fails to ramp up resources billgates is prepa   ,0,negative
1236728779164100000.00,3/8/20 12:01,@CityofPomona will be sharing updates from @lapublichealth and the @cdc periodically on the #COVID19 virus. #pomona… https://t.co/710J5hFoXf,0,1,"['City of Pomona Ca', 'LA Public Health', 'David']","[48145410, 38287098, 1532281]","['COVID19', 'pomona']",48145410,City of Pomona Ca,"The Official Twitter Page for the City of Pomona, CA. 
(Please note that the City's Twitter account does not serve as an online customer service module.)",,United States,Monrovia,en,"[-118.023461, 34.099706]",-118.02,34.10,cityofpomona will be sharing updates from lapublichealth and the cdc periodically on the   virus pomona   ,1,neutral
1236464549345100000.00,3/7/20 17:31,@RealDoctorMike @cdc @WHO Maybe because your using the real term for it (covid-19) instead of ”Coronavirus” 🤷🏻‍♀️,0,0,"['Dr. Mike Varshavski', 'David', 'World Health Organization (WHO)']","[1526321732, 1532281, 14499829]",[],865091340,Larissa Jane,Find something you enjoy and pursue it wholeheartedly.,1.24E+18,United States,Portland,en,"[-122.7900653, 45.421863]",-122.79,45.42,realdoctormike cdc who maybe because your using the real term for it   instead of  coronavirus  🤷🏻‍♀️,0,positive
1236353982706180000.00,3/7/20 10:12,"Just to bring some perspective to novel #coronavirus concerns , the @CDC reports this US #flu season: 34M cases, 35… https://t.co/C0szIrviAT",4,2,['David'],[1532281],"['coronavirus', 'flu']",390175933,Mark Hiller,"Anchor/reporter for WBRE/WYOU: NBC & CBS affiliates serving NE and central PA. Multi-award winning journalist, NATAS Mid Atlantic Emmy Silver Circle inductee",,United States,Old Forge,en,"[-75.760287, 41.348826]",-75.76,41.35,just to bring some perspective to novel coronavirus concerns  the cdc reports this us flu season   cases     ,6,neutral
1239452958452030000.00,3/16/20 0:26,You are the biggest pos @realDonaldTrump #COVID #TrumpIsAnIdiot #coronavirus #evil https://t.co/XU2uhwhy6y,0,0,['Donald J. Trump'],[25073877],"['COVID', 'TrumpIsAnIdiot', 'coronavirus', 'evil']",144344145,Jen,"Bibliophile, mom, over-thinker,tinkerer, artist, water baby, sci-fi nerd, snorkeler & micro geek!",,United States,Chicago,en,"[-87.940033, 41.644102]",-87.94,41.64,you are the biggest pos realdonaldtrump covid trumpisanidiot coronavirus evil  ,0,negative
1238883270907080000.00,3/14/20 10:42,"Spring 2020 newest fashion Update
#TogetherStrongerUnited2020 #COVIDー19 #Covid_19PH #coronavirus #COVID19… https://t.co/arhjxCT5ex",2,1,[],[],"['TogetherStrongerUnited2020', 'COVIDー19', 'Covid_19PH', 'coronavirus', 'COVID19']",3470809526,Louis Chriss III,"USMC Veteran, son of an Army Vietnam Vet who loves this country. God, Family and Service. Single so mutual touch and intimacy goes a long way. $LouisChriss",,United States,Gurnee,en,"[-88.002391, 42.340919]",-88.00,42.34,spring   newest fashion update       coronavirus     ,3,neutral
1238881621127950000.00,3/14/20 10:36,"BREAKING: @realDonaldTrump announces he has taken a test for #coronavirus and will have results ""within days.""

The… https://t.co/70eocHuuZn",0,0,['Donald J. Trump'],[25073877],['coronavirus'],9.15052E+17,Totally Real News,"Broadcast professionals write a satirical take on the news, from headlines to corrections to deeply-broken breaking news.",,United States,Mason City,en,"[-93.265663, 43.097335]",-93.27,43.10,breaking realdonaldtrump announces he has taken a test for coronavirus and will have results within days  the   ,0,neutral
1238881569542150000.00,3/14/20 10:35,LMAO dude from Orange County tested positive for #COVID19 in Mar-a-Largo! Nice place you got there @realDonaldTrump… https://t.co/A9C7NUpcWL,0,0,['Donald J. Trump'],[25073877],['COVID19'],230746127,Darth Hendrick,"Voice of True #Nascar Fans! Anti Stage Racing! #NewsJunkie #NeverTrump #LivePD Addict. Loved by Hundreds, Blocked by Millions! R-Rated Offending Parody Account",,United States,Edgewater,en,"[-80.9450856, 28.930653]",-80.95,28.93,lmao dude from orange county tested positive for   in maralargo nice place you got there realdonaldtrump   ,0,negative
1238881236212270000.00,3/14/20 10:34,@kayleighmcenany @realDonaldTrump NO...@realDonaldTrump is the absolute train wreck right now. He has fucked up and… https://t.co/a5aFrJIwjo,0,0,"['Kayleigh McEnany', 'Donald J. Trump', 'Donald J. Trump']","[259001548, 25073877, 25073877]",[],7.73765E+17,Patrice J. Easley,"Generation X, College Graduate, Democrat, #TeamBiden, #BidenHarris2020 Supporter, Smart,Tomboy, & A Sweet Girl!!!",1.24E+18,United States,Berkeley,en,"[-122.324818, 37.8459532]",-122.32,37.85,kayleighmcenany realdonaldtrump norealdonaldtrump is the absolute train wreck right now he has fucked up and   ,0,negative
1238880961628180000.00,3/14/20 10:33,@realDonaldTrump That better be the cure you’re spreading. #coronavirus,0,0,['Donald J. Trump'],[25073877],['coronavirus'],48452315,David Carter,"Comedian, writer, & actor. Producer & host of @DivideAndComedy. DavidCarterComedy@gmail.com",1.24E+18,United States,Chicago,en,"[-87.940033, 41.644102]",-87.94,41.64,realdonaldtrump that better be the cure you re spreading coronavirus,0,positive
1238880141553560000.00,3/14/20 10:30,A little  humor goes a long way #TogetherStrongerUnited2020 #COVIDー19 #Covid_19PH #coronavirus #COVID19… https://t.co/T2dMLz8VQC,2,1,[],[],"['TogetherStrongerUnited2020', 'COVIDー19', 'Covid_19PH', 'coronavirus', 'COVID19']",3470809526,Louis Chriss III,"USMC Veteran, son of an Army Vietnam Vet who loves this country. God, Family and Service. Single so mutual touch and intimacy goes a long way. $LouisChriss",,United States,Gurnee,en,"[-88.002391, 42.340919]",-88.00,42.34,a little  humor goes a long way       coronavirus     ,3,negative
1238879378764890000.00,3/14/20 10:27,.@CNN @WhiteHouse @FoxNews only believe that @realDonaldTrump has been screened for #coronavirus when the White Hou… https://t.co/DGqf8bBAxO,0,0,"['CNN', 'The White House', 'Fox News', 'Donald J. Trump']","[759251, 822215673812119553, 1367531, 25073877]",['coronavirus'],238962219,Juliana L'Heureux,"RN Coauthor of ""Maine Nursing: Interviews and History on Caring and Competence"", blogger at https://t.co/N7BKJAxDIW; free lance writer, newspaper reporter",,United States,Maine,en,"[-71.084335, 42.917127]",-71.08,42.92,cnn whitehouse foxnews only believe that realdonaldtrump has been screened for coronavirus when the white hou   ,0,neutral
1238878726902940000.00,3/14/20 10:24,"For someone who is so very afraid of anyone who is gay, @VP has sure been giving @realDonaldTrump one hell of a blo… https://t.co/Oh5HITMmda",0,0,"['Vice President Mike Pence', 'Donald J. Trump']","[818910970567344128, 25073877]",[],27160148,Hoff,,,United States,Volo,en,"[-88.172772, 42.3072883]",-88.17,42.31,for someone who is so very afraid of anyone who is gay vp has sure been giving realdonaldtrump one hell of a blo   ,0,positive
1238878434878790000.00,3/14/20 10:23,.. NO MORE PEACE ONLY ACTION @WhiteHouse &amp; STAND UP AND FIGHT AGAINST @realDonaldTrump  &amp; ALL #REPUBLICAN #GOP !!!… https://t.co/UKYkljWJW3,1,4,"['The White House', 'Donald J. Trump']","[822215673812119553, 25073877]","['REPUBLICAN', 'GOP']",2749013484,Jesus Jr,... I AM ...,,United States,South Sioux City,en,"[-96.451509, 42.4295918]",-96.45,42.43, no more peace only action whitehouse amp stand up and fight against realdonaldtrump  amp all republican gop    ,5,negative
1238873649488290000.00,3/14/20 10:04,Which comes out first? @realDonaldTrump ‘s tax returns or his #Coronavirus results?,0,1,['Donald J. Trump'],[25073877],['Coronavirus'],169716201,Mike,Bradley Cooper is my doppelgänger  #FlyEaglesFly,,United States,Philadelphia,en,"[-75.280284, 39.871811]",-75.28,39.87,which comes out first realdonaldtrump  s tax returns or his coronavirus results,1,negative
1238873367480090000.00,3/14/20 10:03,"*This* is what the @realDonaldTrump administration should have been doing weeks ago instead of spewing rhetoric, hu… https://t.co/LXv0uvESt9",1,0,['Donald J. Trump'],[25073877],[],623154677,Matthew K. Pelkey,Legal Rebel @ColliganLaw | Professor @UBSchoolOfLaw | Sporadic Ink Pusher | Entrepreneur | Rum Runner | Seeking Ad/Ventures,,United States,Buffalo,en,"[-78.912276, 42.826008]",-78.91,42.83,this is what the realdonaldtrump administration should have been doing weeks ago instead of spewing rhetoric hu   ,1,neutral
1238872902495280000.00,3/14/20 10:01,#BREAKING: @realDonaldTrump says he has been tested for #Coronavirus. Result of the test will come in a couple of d… https://t.co/XeevvY6Sek,2,3,['Donald J. Trump'],[25073877],"['BREAKING', 'Coronavirus']",160983477,Yoshita Singh,"Chief UN/NY Correspondent-Press Trust of India. Awarded UP Apravasi Bharatiya Ratna Puruskar 2019. Author. Datelines Delhi, Chicago, Boston. Stopover @Harvard",,United States,Chappaqua,en,"[-73.83157, 41.138796]",-73.83,41.14,breaking realdonaldtrump says he has been tested for coronavirus result of the test will come in a couple of d   ,5,neutral
1238872604833910000.00,3/14/20 10:00,I feel bad for the #coronavirus if it entered @realDonaldTrump - can we check if the virus 🦠 is ok?… https://t.co/dFzrpRonfl,1,0,['Donald J. Trump'],[25073877],['coronavirus'],20818718,MÅRÇ ☠️🥃🧊🧗🏻‍♂️,Always the Victim 🙇🏽‍♂️🌈🌮🍾✈️🦖,,United States,Brooklyn,en,"[-74.041878, 40.570842]",-74.04,40.57,i feel bad for the coronavirus if it entered realdonaldtrump  can we check if the virus 🦠 is ok  httpstcodfzrpronfl,1,negative
1238870465248210000.00,3/14/20 9:51,The latest of @realDonaldTrump being tested for #coronavirus from @KellieMeyerNews https://t.co/kfYZtG3Ohm,0,0,"['Donald J. Trump', 'Kellie Meyer']","[25073877, 1286925638]",['coronavirus'],2997398976,Judd Baker,Digital Content Producer at @NBCNews affiliate @KAMRLocal4News • Saturday Today Anchor • Fmr. @FoxNews College Assoc. • Opinions = Mine • RTs ≠ Endorsements,,United States,Amarillo,en,"[-101.96758, 35.098693]",-101.97,35.10,the latest of realdonaldtrump being tested for coronavirus from kelliemeyernews  ,0,positive
1238868963704120000.00,3/14/20 9:45,Pres. @realDonaldTrump has been tested for #coronavirus and the @WhiteHouse is awaiting result within days!.,0,0,"['Donald J. Trump', 'The White House']","[25073877, 822215673812119553]",['coronavirus'],1.16779E+18,Travon Williams ♥️🥂,"I'm married to my job... (Which is school. @detroitk12).
Also to @netflix & @hulu.
I'm loving and enjoying Michigan! 💛🥂 Almost 13 years old...12 1/2 #March17",,United States,Roseville,en,"[-82.968959, 42.479787]",-82.97,42.48,pres realdonaldtrump has been tested for coronavirus and the whitehouse is awaiting result within days,0,neutral
1238868143843340000.00,3/14/20 9:42,@DonaldJTrumpJr Is THAT why your daddy @realDonaldTrump HELD UP THE Democrats #coronavirus BILL?! It’s NOT about he… https://t.co/hpFuXNHq97,0,0,"['Donald Trump Jr.', 'Donald J. Trump']","[39344374, 25073877]",['coronavirus'],3864687866,Camila 🌻🐝,”Never lose hope! Storms make people stronger; and never last forever! You never know what tomorrow will bring!” #Resist,1.24E+18,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,donaldjtrumpjr is that why your daddy realdonaldtrump held up the democrats coronavirus bill it s not about he   ,0,neutral
1238868037815630000.00,3/14/20 9:42,@realDonaldTrump Can we finally get a peek to what is going on behind the smoke screen everyone is calling… https://t.co/txZeH37y6C,0,0,['Donald J. Trump'],[25073877],[],713592009,Mr. Benjy Bean,Just your regular typical everyday guy.☕️🎙🎸 Montani Semper Liberi (Mountaineers are always free) 🔺Strike the shepherd & the sheep will scatter.☣️🇺🇸,1.24E+18,United States,West Virginia,en,"[-82.644739, 37.201483]",-82.64,37.20,realdonaldtrump can we finally get a peek to what is going on behind the smoke screen everyone is calling   ,0,negative
1238867808517320000.00,3/14/20 9:41,#BREAKING: after being exposed to multiple people with #coronavirus- @realDonaldTrump says he has been tested and i… https://t.co/ZWve7reFPy,1,1,['Donald J. Trump'],[25073877],"['BREAKING', 'coronavirus']",23033763,Joe Roetz,"Dad, Emmy Award Winning Journalist, Anchor and Reporter at 7 News in Miami.  @TempleUniv Alum-WTXF-WZBN-WTVH-WSTM-WBBH-WSVN. RT are not endorsements.",,United States,Hollywood,en,"[-80.248975, 25.9862279]",-80.25,25.99,breaking after being exposed to multiple people with coronavirus realdonaldtrump says he has been tested and i   ,2,neutral
1238866669516150000.00,3/14/20 9:36,"@realDonaldTrump SIR please go back to the Gold Standard. Noe is the time!!!
#Commodities 
#coronavirus 
#KeepAmericaGreat 
#PrayForTheUSA",0,0,['Donald J. Trump'],[25073877],"['Commodities', 'coronavirus', 'KeepAmericaGreat', 'PrayForTheUSA']",300510997,DanaVaf,"Christian, Master's in Health Law, Mother, Yaya, Nurse, Libertarian, Stater of What Should be Obvious to Most but Sadly Isn't! #Jesus  #PJNET #MAGA",,United States,Oregon,en,"[-124.703541, 41.991795]",-124.70,41.99,realdonaldtrump sir please go back to the gold standard noe is the time commodities  coronavirus  keepamericagreat  prayfortheusa,0,neutral
1238866578894190000.00,3/14/20 9:36,"~~💩🤭🚽🧻Political Paper🧻🚽🤭💩~~

•••$3 ea or 2 rolls for $5•••

@HillaryClinton or @realDonaldTrump ?!
#Liberal Or… https://t.co/ICaSYD1tkx",0,0,"['Hillary Clinton', 'Donald J. Trump']","[1339835893, 25073877]",['Liberal'],1.15474E+18,graecynstreasures,"Antiques, Vintage, Thrift, Collectibles, Novelties, Vintage Photo Fun and more! Check us out on FB @graestreasures! Venmo/PayPal",,United States,Centereach,en,"[-73.109642, 40.832337]",-73.11,40.83,💩🤭🚽🧻political paper🧻🚽🤭💩  •••  ea or   rolls for  •••  hillaryclinton or realdonaldtrump  liberal or   ,0,neutral
1238866430357110000.00,3/14/20 9:35,Does anyone think if @realDonaldTrump tests positive for #coronavirus he'll actually admit it? https://t.co/rHxMFDFSnP,27,2,['Donald J. Trump'],[25073877],['coronavirus'],32531887,Daddy Files,Dad of 3. Writer of all things parenting & politics. My book Raising Boys to Be Good Men is available for preorder: https://t.co/Oi9wmTxCBN,,United States,Delaware,en,"[-75.7887564, 38.4510398]",-75.79,38.45,does anyone think if realdonaldtrump tests positive for coronavirus hell actually admit it httpstcorhxmfdfsnp,29,negative
1238866167470730000.00,3/14/20 9:34,Last night his physician put in writing @POTUS @realDonaldTrump didn’t need the #Coronavirus test. He said during h… https://t.co/qGYD6hzn5K,2,0,"['President Trump', 'Donald J. Trump']","[822215679726100480, 25073877]",['Coronavirus'],37307384,Cody Alcorn,Journalist at FOX Carolina. UT Martin Alum. Missouri native. https://t.co/LYe58VzOOU,,United States,Greenville,en,"[-82.434848, 34.687331]",-82.43,34.69,last night his physician put in writing potus realdonaldtrump didn t need the coronavirus test he said during h   ,2,neutral
1238866104140920000.00,3/14/20 9:34,"BREAKING: @realDonaldTrump says he took the #coronavirus test yesterday, and it has been sent to the lab. He says h… https://t.co/8xRDfhOVwb",0,1,['Donald J. Trump'],[25073877],['coronavirus'],15137706,WMAL News,"Stimulating Talk....Breaking News. Where Washington Comes to Talk. Listen live at 105.9 FM, https://t.co/jbdkVKHvIa, or with the WMAL app.",,United States,Washington,en,"[-77.119401, 38.801826]",-77.12,38.80,breaking realdonaldtrump says he took the coronavirus test yesterday and it has been sent to the lab he says h   ,1,neutral
1238865314332340000.00,3/14/20 9:31,Friendly Emergency reminder that @realDonaldTrump just kicked off 7 million people from food stamps going into effe… https://t.co/WcnCNbRTSF,20,3,['Donald J. Trump'],[25073877],[],32113781,Greg Cipes,I believe in Dog! Planet Bssed 💚,,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,friendly emergency reminder that realdonaldtrump just kicked off   million people from food stamps going into effe  httpstcowcncnbrtsf,23,positive
1238865269747060000.00,3/14/20 9:31,"RIGHT NOW: @realDonaldTrump tells the nation he took a #Coronavirus test, no results yet",9,1,['Donald J. Trump'],[25073877],['Coronavirus'],19417658,Dawn Scott,Murrow & EMMY award winner. @thv11 (@cbs) TV anchor. @northwesternu alum. Tryin to be better today than yesterday. RTs not endorsements. IG: @dawnerscott,,United States,Little Rock,en,"[-92.5215951, 34.6259499]",-92.52,34.63,right now realdonaldtrump tells the nation he took a coronavirus test no results yet,10,positive
1238865265091390000.00,3/14/20 9:31,Just in:  @realDonaldTrump says he has taken a test for #coronavirus and is awaiting results.  #CoronaVirusUpdates #BREAKING,2,0,['Donald J. Trump'],[25073877],"['coronavirus', 'CoronaVirusUpdates', 'BREAKING']",393575726,Dan Mannarino,📺 12x Emmy-Award winning Anchor for @pix11news from 6am to 10am.  Instagram: @DanMannarinoTV my views represented here are my own.,,United States,Manhattan,en,"[-74.026675, 40.683935]",-74.03,40.68,just in  realdonaldtrump says he has taken a test for coronavirus and is awaiting results  coronavirusupdates breaking,2,neutral
1238865213509840000.00,3/14/20 9:30,.@realDonaldTrump says he has been tested for #Coronavirus. (Out of an abundance of caution.) - he said results sho… https://t.co/JRxShZSwut,0,1,['Donald J. Trump'],[25073877],['Coronavirus'],82819022,Tony Atkins,"News Reporter, @TMJ4 (NBC Milwaukee) | U of Wisconsin-Milwaukee Alum | Milwaukeean | Edward R. Murrow '14, Emmy-Nominated '19 | Story idea? Tony.Atkins@TMJ4.com",,United States,Milwaukee,en,"[-88.070827, 42.920822]",-88.07,42.92,realdonaldtrump says he has been tested for coronavirus out of an abundance of caution  he said results sho  httpstcojrxshzswut,1,neutral
1238865205943130000.00,3/14/20 9:30,I’m remembering that @BarackObama and @MichelleObama while on a trip to Kenya took public HIV tests to decrease sti… https://t.co/dzTY5upfRU,14,1,"['Barack Obama', 'Michelle Obama']","[813286, 409486555]",[],29540950,Rev. Dr. Chuck Currie,"@UnitedChurch Clergy | @PacificUCPAS Director | @PacificU Chaplain & Asst Prof | DMin, @CTS_Chicago | MDiv, @EdenSeminary | Views are my own, of course.",,United States,Portland,en,"[-122.7900653, 45.421863]",-122.79,45.42,i m remembering that barackobama and michelleobama while on a trip to kenya took public hiv tests to decrease sti   ,15,neutral
1238864796583220000.00,3/14/20 9:29,Maybe he’s tired but @realDonaldTrump doesn’t look/sound so we’ll #coronavirus,0,0,['Donald J. Trump'],[25073877],['coronavirus'],304773230,Brandon,Dad. Catholic. Dog 🐕 owner. Corporate Travel business. Mostly Conservative. Beer. Heavy Metal,,United States,Seattle,en,"[-122.436232, 47.4953154]",-122.44,47.50,maybe he s tired but realdonaldtrump doesn t looksound so we ll coronavirus,0,neutral
1238864644766220000.00,3/14/20 9:28,"“We’ve created a number of new stars,” @realDonaldTrump says of the #coronavirus team. It really is like a show to him.",8,2,['Donald J. Trump'],[25073877],['coronavirus'],15915334,Bill Goodykoontz,Arizona Republic and @azcentral media critic for a living - how meta - bring up four kids for fun. Or maybe vice versa.,,United States,Chandler,en,"[-111.972849, 33.2037607]",-111.97,33.20, we ve created a number of new stars  realdonaldtrump says of the coronavirus team it really is like a show to him,10,positive
1238864509579780000.00,3/14/20 9:28,"This guy looks sick... 
@realDonaldTrump 
#GetTested #CoronaVirus https://t.co/Rj0q0CaOtL",2,0,['Donald J. Trump'],[25073877],"['GetTested', 'CoronaVirus']",8.30794E+17,Makenzie Louise,,,United States,Ohio,en,"[-84.8203089, 38.403186]",-84.82,38.40,this guy looks sick  realdonaldtrump  gettested coronavirus  ,2,negative
1238863728252250000.00,3/14/20 9:25,"@realDonaldTrump Why does #Trump always sound like he has no idea what he is talking about?

#CoronaVirusUpdates… https://t.co/4bBzp65DQJ",3,0,['Donald J. Trump'],[25073877],"['Trump', 'CoronaVirusUpdates']",7.64967E+17,Doody Giuliani,I am a small businesses owner who likes to listen to both sides. I just stumbled across your radio show...,1.24E+18,United States,Antioch,en,"[-88.138516, 42.422884]",-88.14,42.42,realdonaldtrump why does trump always sound like he has no idea what he is talking about  coronavirusupdates   ,3,negative
1238863575185100000.00,3/14/20 9:24,"@realDonaldTrump don’t worry about getting tested, no one else will ever figure out that you’re the source 🤫 Your s… https://t.co/VTiHQ2rtOk",0,0,['Donald J. Trump'],[25073877],[],1.1662E+18,Marie Larrinaga,OG Guardian since 1745. Two-spirit magical mystery. #MarieLaveau’s recycled prisoner 😂 #transrightsarehumanrights #RESIST #ThisIsTheWay 🐊 🏴‍☠️ ✨,,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,realdonaldtrump don t worry about getting tested no one else will ever figure out that you re the source 🤫 your s   ,0,neutral
1238863417823240000.00,3/14/20 9:23,Is it me or does @realDonaldTrump sound a little horse today during his WH press briefing on #CoronaVirus,1,0,['Donald J. Trump'],[25073877],['CoronaVirus'],46042272,AnDrew Levers,✏ 6th grade teacher / track coach / retired soccer coach #GoSaints / Former D1 athlete at Portland State #GoViks,,United States,Burbank,en,"[-121.939462, 37.3161285]",-121.94,37.32,is it me or does realdonaldtrump sound a little horse today during his wh press briefing on coronavirus,1,positive
1238863235908010000.00,3/14/20 9:23,.@realDonaldTrump giving #coronavirus  update from White House now.,1,0,['Donald J. Trump'],[25073877],['coronavirus'],267937553,Elizabeth Woolsey,"WDRB TV anchor, boy mom, wife. Love to travel & eat. Missouri native in Kentucky IG: elizwoolsey",,United States,Hills and Dales,en,"[-85.642921, 38.2938929]",-85.64,38.29,realdonaldtrump giving coronavirus  update from white house now,1,neutral
1238861916769930000.00,3/14/20 9:17,"God: “I have unleashed the full power of heaven at 9:17

Yes, I AM a God of repetitiveness &amp; this pattern will cont… https://t.co/KDf3hDHrgq",6,6,[],[],[],20577717,אלברט בנימין הווארד,Apostolic/Prophetic Seer to @POTUS Donald Trump: Albert Binyahmin Howard is the Creator of Israelites For Trump❌TrumpQ+Tesla=369 #RemoteViewingLatitudeLongitude,,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,god  i have unleashed the full power of heaven at    yes i am a god of repetitiveness amp this pattern will cont   ,12,positive
1238859601581300000.00,3/14/20 9:08,@realDonaldTrump Oh! It’s not a HOAX after all??! You’re a lying selfish ASSHOLE! We’re on to you!  SHAME!!! Tried… https://t.co/BjqZ4bOVsL,0,0,['Donald J. Trump'],[25073877],[],42772457,Lin,"Mod Independent. A child of God. Wife. Mother. Grandmother. “I condemn no other man’s conscience; theirs may save them, and mine must save me.” No PMs!",,United States,Arkansas,en,"[-94.61771, 33.004106]",-94.62,33.00,realdonaldtrump oh it s not a hoax after all you re a lying selfish asshole we re on to you  shame tried   ,0,negative
1238858545380170000.00,3/14/20 9:04,Secrets of the #WhiteHouse #Coronavirus who is responsible person to get a check up. Ignored by many. See how it sp… https://t.co/VhB5jqrNNO,0,0,[],[],"['WhiteHouse', 'Coronavirus']",4548937528,Rogue Wave,"have not seen it all🚴🏻‍♀️ Day Trader NASDAQ exchange🤹‍♂️Downeaster Boating🌊Coast Guard AUX 🌥 citizen marine scientist 🌎Art, Nature, Travel and Music = Joy",,United States,Milton,en,"[-71.130699, 42.2006589]",-71.13,42.20,secrets of the whitehouse coronavirus who is responsible person to get a check up ignored by many see how it sp   ,0,positive
1238857472284200000.00,3/14/20 9:00,@madagaingirl @JulieBeth48 @ChrisMurphyCT @All100Senators This has been my concern since #coronavirus  #Covid_19  f… https://t.co/WYOm6OYb1A,1,0,"['Madagain Girl 🔥', 'Julie Wills 🌊🌊🌊🌊💯🇺🇸🇺🇸', 'Chris Murphy', 'all100Senators']","[823252929452851201, 24076570, 150078976, 825359465826353153]","['coronavirus', 'Covid_19']",89598750,Jan Goetz,"Mom, pet lover, NA, sports fan, veteran, and 1M and 1 other things!",1.24E+18,United States,Kansas,en,"[-102.051769, 36.9931101]",-102.05,36.99,madagaingirl   chrismurphyct   this has been my concern since coronavirus     f   ,1,neutral
1238856978434330000.00,3/14/20 8:58,@realDonaldTrump @VP @GOP are culpable in this #coronavirus crisis of management fiasco! Trump blatantly eliminated… https://t.co/12CmysECmT,0,0,"['Donald J. Trump', 'Vice President Mike Pence', 'GOP']","[25073877, 818910970567344128, 11134252]",['coronavirus'],1595147214,Emily Iannielli,"Dad to autistic son with kind heart, transgender woman, former CPA, spoken word artist, bipolar, Democrat #VoteBlueForever #VoteBlueToSaveAmerica",,United States,Levittown,en,"[-73.545679, 40.6999931]",-73.55,40.70,realdonaldtrump vp gop are culpable in this coronavirus crisis of management fiasco trump blatantly eliminated   ,0,negative
1238856518407050000.00,3/14/20 8:56,@realDonaldTrump You might want to practice what you preach #coronapocalypse #coronavirus,0,0,['Donald J. Trump'],[25073877],"['coronapocalypse', 'coronavirus']",1103674068,sonja h bruno,,1.24E+18,United States,Oakland,en,"[-122.34266, 37.699279]",-122.34,37.70,realdonaldtrump you might want to practice what you preach coronapocalypse coronavirus,0,neutral
1238852844993810000.00,3/14/20 8:41,@chuckschumer there is no need to politicize this. We dont care about that. Just focus on #Covid19 - all actions ar… https://t.co/22Mg3zOrWQ,0,0,['Chuck Schumer'],[1872999342],['Covid19'],3568606155,NerdHawg,The official Twitter of NerdHawg Cosplay! Check us out at https://t.co/fAUpGCvztf and @nerdhawg on IG! Geeky Science dad. #Fallout76,,United States,Wyckoff Mills,en,"[-74.270079, 40.179049]",-74.27,40.18,chuckschumer there is no need to politicize this we dont care about that just focus on    all actions ar   ,0,neutral
1238849920947220000.00,3/14/20 8:30,@IvankaTrump @POTUS @realDonaldTrump is REFUSING to be tested! He was EXPOSED to #coronavirus! Trump then exposed M… https://t.co/6Fof8blxqr,0,0,"['Ivanka Trump', 'President Trump', 'Donald J. Trump']","[52544275, 822215679726100480, 25073877]",['coronavirus'],3864687866,Camila 🌻🐝,”Never lose hope! Storms make people stronger; and never last forever! You never know what tomorrow will bring!” #Resist,1.24E+18,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,ivankatrump potus realdonaldtrump is refusing to be tested he was exposed to coronavirus trump then exposed m   ,0,neutral
1238849895349580000.00,3/14/20 8:30,"Trump continues to show his racism &amp; sexism, which collides on the intersectional oppression of Black women. 
So,… https://t.co/F7XJF1CS90",20,9,[],[],[],551230758,Dr. Rashawn Ray,Sociology Professor • Director of LASSR • @BrookingsInst Rubenstein Fellow • @ContextsMag Co-editor • Building better race relations • @SociologistRay on IG,,United States,Mitchellville,en,"[-76.84041, 38.898935]",-76.84,38.90,trump continues to show his racism amp sexism which collides on the intersectional oppression of black women  so   ,29,negative
1238849788474340000.00,3/14/20 8:29,"At 11:05 AM EDT 
@WhiteHouse sent the following statement:

“President @realDonaldTrump is currently leading the… https://t.co/9D6g3QAOdc",2,0,"['The White House', 'Donald J. Trump']","[822215673812119553, 25073877]",[],7.57182E+17,Indy News Media ™,"Breaking News, Hard Hitting Political News, Commentary, Analysis & Reliable Reporting.",,United States,Indianapolis,en,"[-86.348441, 39.631677]",-86.35,39.63,at   am edt  whitehouse sent the following statement   president realdonaldtrump is currently leading the   ,2,neutral
